23.0,0,1,0,36724.0,1,0,3000.0,1,0,0,0,0,0,12.69,0.08,4.0,646,0,1
22.0,0,1,6,101492.0,0,2,8000.0,0,1,0,0,0,0,7.88,0.08,4.0,594,1,0
25.0,1,0,0,80652.0,1,2,1700.0,0,0,0,1,0,0,6.76,0.02,4.0,679,0,1
25.0,1,0,2,102152.0,1,2,8500.0,0,0,0,0,1,0,11.83,0.08,3.0,573,0,0
24.0,0,1,4,102245.0,0,5,20000.0,0,0,0,0,1,0,11.83,0.2,3.0,583,0,0
26.0,0,1,6,101786.0,4,2,2150.0,0,0,1,0,0,0,13.47,0.02,2.0,610,1,0
23.0,0,1,0,102057.0,0,2,20000.0,0,1,0,0,0,0,12.61,0.2,2.0,662,1,0
21.0,1,0,4,102195.0,0,5,12000.0,0,0,0,0,0,1,8.94,0.12,3.0,682,0,0
23.0,0,1,0,77708.0,0,0,12000.0,0,0,0,0,1,0,13.16,0.15,2.0,623,0,0
26.0,1,0,6,78655.0,3,0,12000.0,1,0,0,0,0,0,10.99,0.15,4.0,652,0,0
26.0,0,1,4,103397.0,5,2,1500.0,0,1,0,0,0,0,12.23,0.01,4.0,649,0,0
26.0,0,1,6,78615.0,6,0,12000.0,0,0,0,0,0,1,11.01,0.15,4.0,676,1,0
23.0,0,1,4,102890.0,0,2,10000.0,0,0,0,1,0,0,10.95,0.1,4.0,589,1,0
22.0,1,0,2,79534.0,0,0,12000.0,0,1,0,0,0,0,13.06,0.15,2.0,638,1,0
25.0,0,1,0,81803.0,1,0,12000.0,0,0,1,0,0,0,13.49,0.15,4.0,659,1,0
21.0,0,1,4,84088.0,0,0,12000.0,1,0,0,0,0,0,7.88,0.14,4.0,621,1,0
24.0,0,1,2,102926.0,1,2,7000.0,1,0,0,0,0,0,12.69,0.07,3.0,608,1,0
24.0,1,0,4,84926.0,2,0,12000.0,0,0,0,0,1,0,10.65,0.14,3.0,608,1,0
25.0,1,0,6,84959.0,3,0,12000.0,0,1,0,0,0,0,11.99,0.14,2.0,637,1,0
21.0,0,1,4,85180.0,0,0,12000.0,0,0,0,0,1,0,6.99,0.14,3.0,631,0,0
24.0,1,0,4,102938.0,4,2,25600.0,0,0,0,1,0,0,12.69,0.25,4.0,641,1,0
26.0,0,1,0,103150.0,6,2,12000.0,0,0,0,0,1,0,14.27,0.12,4.0,649,1,0
24.0,0,1,4,84921.0,5,0,12000.0,0,0,0,0,0,1,11.58,0.14,3.0,521,1,0
24.0,1,0,4,103449.0,1,2,10000.0,0,0,0,0,0,1,12.99,0.1,4.0,672,1,0
22.0,1,0,4,87505.0,0,0,12000.0,0,0,0,1,0,0,12.99,0.14,3.0,549,0,0
23.0,0,1,4,102829.0,0,2,21400.0,0,0,0,0,0,1,13.49,0.21,4.0,651,0,0
24.0,1,0,4,103379.0,2,5,27500.0,0,1,0,0,0,0,11.99,0.27,2.0,669,0,0
24.0,0,1,2,87025.0,0,0,12000.0,0,0,0,1,0,0,7.88,0.14,4.0,594,1,0
25.0,0,1,4,103106.0,1,2,16000.0,0,0,0,0,0,1,10.99,0.16,2.0,622,0,0
25.0,0,1,6,89071.0,2,0,12000.0,0,1,0,0,0,0,7.49,0.13,3.0,692,1,0
23.0,1,0,4,102792.0,0,2,4000.0,0,1,0,0,0,0,5.79,0.04,3.0,630,0,0
24.0,1,0,2,103199.0,2,2,9600.0,0,0,0,0,1,0,10.37,0.09,4.0,603,1,0
23.0,1,0,4,102913.0,0,2,15000.0,0,1,0,0,0,0,10.0,0.15,2.0,565,1,0
22.0,1,0,4,103022.0,2,2,7000.0,0,0,0,0,0,1,6.91,0.07,3.0,658,0,0
22.0,1,0,4,51556.0,1,0,3000.0,1,0,0,0,0,0,12.69,0.06,2.0,645,1,0
24.0,1,0,0,102887.0,0,2,1000.0,0,1,0,0,0,0,9.99,0.01,4.0,543,1,0
21.0,1,0,0,45139.0,2,5,9250.0,0,0,0,0,0,1,12.23,0.2,4.0,661,1,0
22.0,1,0,2,51414.0,4,0,3000.0,0,0,0,0,1,0,11.49,0.06,2.0,695,1,0
23.0,0,1,2,103428.0,0,5,9600.0,0,1,0,0,0,0,13.61,0.09,3.0,674,1,0
22.0,1,0,0,102991.0,4,2,6000.0,0,0,0,0,0,1,7.88,0.06,2.0,641,0,0
23.0,0,1,2,102960.0,2,2,5000.0,1,0,0,0,0,0,14.35,0.05,2.0,673,0,0
25.0,0,1,4,102942.0,1,2,4000.0,0,0,0,0,0,1,7.88,0.04,2.0,688,0,0
26.0,0,1,6,103040.0,5,2,15000.0,0,0,1,0,0,0,12.73,0.15,4.0,480,1,0
26.0,1,0,6,103045.0,1,2,15000.0,0,0,0,1,0,0,7.88,0.15,4.0,620,1,0
23.0,0,1,4,102877.0,3,5,15000.0,0,0,0,1,0,0,15.33,0.15,2.0,574,0,0
23.0,0,1,2,89867.0,2,0,12000.0,0,0,0,1,0,0,12.53,0.13,4.0,644,1,0
22.0,1,0,0,103095.0,0,2,18000.0,0,1,0,0,0,0,12.18,0.17,4.0,586,1,0
24.0,0,1,6,90860.0,3,0,12000.0,0,0,0,0,0,1,6.62,0.13,2.0,665,1,0
22.0,0,1,2,90758.0,1,0,12000.0,0,0,0,0,0,1,10.74,0.13,3.0,712,0,0
24.0,0,1,6,102820.0,0,2,12000.0,0,0,1,0,0,0,11.14,0.12,3.0,631,1,0
26.0,1,0,4,91034.0,4,0,12000.0,0,0,0,1,0,0,10.38,0.13,3.0,602,0,0
22.0,0,1,4,75047.0,1,2,6000.0,0,0,0,1,0,0,14.74,0.08,2.0,553,0,1
22.0,0,1,2,102945.0,2,2,25000.0,0,0,0,1,0,0,12.53,0.24,4.0,649,1,0
26.0,1,0,2,94535.0,1,0,12000.0,1,0,0,0,0,0,7.14,0.13,2.0,602,1,0
23.0,0,1,6,102855.0,2,2,7000.0,1,0,0,0,0,0,8.63,0.07,2.0,627,0,0
26.0,0,1,4,102775.0,5,2,8500.0,0,1,0,0,0,0,11.01,0.08,4.0,585,1,0
26.0,1,0,0,103398.0,0,2,8000.0,0,0,1,0,0,0,6.03,0.08,4.0,596,1,0
23.0,0,1,6,97173.0,2,0,12000.0,0,0,0,1,0,0,6.62,0.12,4.0,656,0,0
24.0,0,1,0,103670.0,1,2,20675.0,0,1,0,0,0,0,10.0,0.2,2.0,656,1,0
26.0,1,0,0,103839.0,6,2,20000.0,0,1,0,0,0,0,11.01,0.19,4.0,679,1,0
23.0,0,1,0,103998.0,0,2,15000.0,0,0,0,0,1,0,6.03,0.14,2.0,654,1,0
24.0,0,1,2,96863.0,0,0,12000.0,0,0,0,0,0,1,7.29,0.12,3.0,676,1,0
23.0,1,0,4,98081.0,0,0,12000.0,0,0,0,0,1,0,16.29,0.12,4.0,636,1,0
22.0,1,0,0,98863.0,0,0,12000.0,0,1,0,0,0,0,13.55,0.12,4.0,523,1,0
26.0,0,1,4,104390.0,6,2,9250.0,1,0,0,0,0,0,11.12,0.09,4.0,682,0,0
26.0,0,1,2,104524.0,3,2,16000.0,0,0,0,0,0,1,14.26,0.15,4.0,666,0,0
24.0,1,0,4,76843.0,1,2,14000.0,0,0,0,1,0,0,17.58,0.18,4.0,693,0,1
24.0,0,1,0,89703.0,3,2,8000.0,1,0,0,0,0,0,15.21,0.09,3.0,631,0,1
23.0,1,0,0,104505.0,2,2,20000.0,0,0,0,0,0,1,6.91,0.19,2.0,586,1,0
23.0,0,1,0,90129.0,1,2,9000.0,0,0,1,0,0,0,7.66,0.1,2.0,596,0,1
26.0,0,1,0,104873.0,4,2,4300.0,0,0,1,0,0,0,7.66,0.04,2.0,628,0,0
23.0,0,1,0,77528.0,5,2,3500.0,0,0,0,1,0,0,7.9,0.05,3.0,659,0,1
23.0,1,0,2,105518.0,5,2,17000.0,0,0,0,1,0,0,7.51,0.16,3.0,529,1,0
22.0,1,0,2,105631.0,0,2,1750.0,1,0,0,0,0,0,7.49,0.02,4.0,502,1,0
22.0,1,0,2,102774.0,0,0,12000.0,0,1,0,0,0,0,12.84,0.12,4.0,631,0,0
23.0,1,0,6,105970.0,1,2,10000.0,0,1,0,0,0,0,7.29,0.09,4.0,652,1,0
23.0,0,1,4,105254.0,2,2,15000.0,1,0,0,0,0,0,14.35,0.14,2.0,559,1,0
22.0,0,1,4,105534.0,0,2,1500.0,0,1,0,0,0,0,10.99,0.01,4.0,682,1,0
22.0,1,0,4,44365.0,0,5,14500.0,0,1,0,0,0,0,10.99,0.33,3.0,678,1,0
22.0,1,0,0,105455.0,0,5,10000.0,0,1,0,0,0,0,8.59,0.09,3.0,537,0,0
24.0,0,1,0,44243.0,0,5,4000.0,0,0,0,0,0,1,13.06,0.09,3.0,691,0,0
26.0,0,1,0,109257.0,4,0,12000.0,0,1,0,0,0,0,11.01,0.11,3.0,639,1,0
26.0,0,1,6,105551.0,2,2,9600.0,0,0,0,1,0,0,5.99,0.09,4.0,717,0,0
25.0,0,1,2,94579.0,5,0,12000.0,0,0,0,0,1,0,14.09,0.13,3.0,651,0,1
23.0,1,0,4,106415.0,1,2,1600.0,0,0,0,0,1,0,9.88,0.02,2.0,702,0,0
24.0,0,1,2,105698.0,0,2,10000.0,0,0,0,0,0,1,13.49,0.09,3.0,649,1,0
26.0,0,1,0,106677.0,4,2,12000.0,0,1,0,0,0,0,5.79,0.11,4.0,580,1,0
22.0,1,0,6,106677.0,0,2,16000.0,0,0,0,0,1,0,11.71,0.15,3.0,673,0,0
23.0,1,0,4,106704.0,0,2,2700.0,0,0,0,0,0,1,7.9,0.03,4.0,655,1,0
24.0,1,0,0,91725.0,2,2,12000.0,0,0,0,0,0,1,11.01,0.13,4.0,546,0,1
23.0,1,0,0,106285.0,0,2,18150.0,0,0,0,1,0,0,12.68,0.17,2.0,597,1,0
23.0,0,1,4,100649.0,3,0,12000.0,1,0,0,0,0,0,17.27,0.12,4.0,621,0,1
26.0,1,0,2,114925.0,0,0,12000.0,0,0,0,0,0,1,8.49,0.1,4.0,659,0,0
25.0,1,0,2,106462.0,3,2,11000.0,0,0,0,1,0,0,11.14,0.1,4.0,631,0,0
22.0,1,0,4,116288.0,0,0,12000.0,1,0,0,0,0,0,13.61,0.1,3.0,699,0,0
23.0,0,1,4,92575.0,0,2,15000.0,1,0,0,0,0,0,11.89,0.16,2.0,605,0,1
26.0,0,1,4,107062.0,6,2,10000.0,0,1,0,0,0,0,8.59,0.09,4.0,638,0,0
25.0,0,1,2,107466.0,1,2,3000.0,0,0,0,1,0,0,6.62,0.03,2.0,636,1,0
22.0,1,0,6,107757.0,0,2,12600.0,1,0,0,0,0,0,7.66,0.12,3.0,696,0,0
23.0,0,1,4,121099.0,2,0,12000.0,0,1,0,0,0,0,13.57,0.1,3.0,582,0,0
26.0,0,1,0,125581.0,3,0,12000.0,0,0,0,0,1,0,12.21,0.1,3.0,512,1,0
25.0,0,1,0,112249.0,3,0,12000.0,1,0,0,0,0,0,13.12,0.11,2.0,655,0,1
26.0,0,1,2,132597.0,0,0,12000.0,0,0,0,0,0,1,11.01,0.09,2.0,650,1,0
23.0,0,1,2,108267.0,1,2,18000.0,0,1,0,0,0,0,7.9,0.17,4.0,668,1,0
22.0,0,1,0,143946.0,0,0,12000.0,1,0,0,0,0,0,10.36,0.08,2.0,566,1,0
24.0,1,0,4,94546.0,4,2,24000.0,0,0,0,0,0,1,15.96,0.25,4.0,708,0,1
26.0,1,0,4,150673.0,6,0,12000.0,0,0,0,1,0,0,6.99,0.08,4.0,632,1,0
24.0,0,1,2,80413.0,3,2,30000.0,0,0,0,1,0,0,19.42,0.37,3.0,611,0,1
23.0,0,1,6,153507.0,2,0,12000.0,0,0,0,0,0,1,10.37,0.08,4.0,654,0,0
25.0,0,1,4,44016.0,3,5,11200.0,0,1,0,0,0,0,9.76,0.25,4.0,673,0,0
22.0,0,1,4,94568.0,0,2,25000.0,0,0,1,0,0,0,16.77,0.26,2.0,674,0,1
26.0,1,0,10,181398.0,5,0,12000.0,0,0,0,0,1,0,7.9,0.07,3.0,712,0,0
24.0,0,1,2,109194.0,0,2,8000.0,0,0,0,0,1,0,9.91,0.07,4.0,653,1,0
25.0,0,1,0,108959.0,7,2,9000.0,0,1,0,0,0,0,12.69,0.08,3.0,527,0,0
25.0,1,0,6,271040.0,1,0,12000.0,0,1,0,0,0,0,16.49,0.04,2.0,651,0,0
23.0,0,1,0,44138.0,5,5,7000.0,0,0,0,0,0,1,14.74,0.16,4.0,603,1,0
24.0,0,1,4,51559.0,1,0,12125.0,1,0,0,0,0,0,11.01,0.24,3.0,613,0,0
22.0,0,1,4,44077.0,0,0,12200.0,0,0,0,0,1,0,11.49,0.28,3.0,679,0,1
26.0,0,1,0,109151.0,3,2,13000.0,0,0,0,0,1,0,10.59,0.12,3.0,615,1,0
23.0,0,1,6,108961.0,1,2,4900.0,0,0,0,0,0,1,6.99,0.04,2.0,688,0,0
25.0,1,0,0,109016.0,1,2,10000.0,0,0,0,0,1,0,5.42,0.09,2.0,546,1,0
23.0,0,1,0,109037.0,0,2,13675.0,0,1,0,0,0,0,7.49,0.13,4.0,654,1,0
25.0,1,0,6,94661.0,0,2,6000.0,1,0,0,0,0,0,15.62,0.06,3.0,596,0,1
23.0,1,0,0,73031.0,0,0,12250.0,0,1,0,0,0,0,10.59,0.17,3.0,657,1,0
23.0,1,0,0,39925.0,1,0,12300.0,0,1,0,0,0,0,11.01,0.31,3.0,537,0,1
24.0,0,1,6,109152.0,1,2,35000.0,0,1,0,0,0,0,12.68,0.32,2.0,627,1,0
25.0,1,0,0,51572.0,0,0,12375.0,1,0,0,0,0,0,7.29,0.24,4.0,630,0,0
22.0,0,1,4,68327.0,0,0,12400.0,0,1,0,0,0,0,10.74,0.18,4.0,606,1,0
26.0,0,1,4,108991.0,1,2,1000.0,0,1,0,0,0,0,6.17,0.01,4.0,679,1,0
24.0,1,0,4,39376.0,1,0,12500.0,0,0,0,1,0,0,12.87,0.32,3.0,607,0,1
23.0,0,1,6,109222.0,0,5,8500.0,0,0,0,1,0,0,5.79,0.08,4.0,631,1,0
24.0,0,1,4,40928.0,0,0,2800.0,0,0,0,0,1,0,16.0,0.07,3.0,581,0,1
22.0,0,1,0,48966.0,0,0,2800.0,0,1,0,0,0,0,7.49,0.06,2.0,675,0,0
24.0,0,1,2,108889.0,1,2,19750.0,1,0,0,0,0,0,13.61,0.18,2.0,688,0,0
25.0,0,1,0,108959.0,2,2,8500.0,0,0,0,0,1,0,15.21,0.08,3.0,555,1,0
22.0,0,1,2,109156.0,1,5,7000.0,0,0,0,0,0,1,7.14,0.06,4.0,640,0,0
26.0,0,1,2,108959.0,2,2,6500.0,1,0,0,0,0,0,7.14,0.06,3.0,680,1,0
24.0,0,1,0,53282.0,0,0,2800.0,0,0,0,0,1,0,14.17,0.05,2.0,661,0,1
21.0,0,1,0,58583.0,0,0,2800.0,0,0,0,0,1,0,8.9,0.05,2.0,668,0,1
24.0,0,1,4,105265.0,2,0,2800.0,1,0,0,0,0,0,14.65,0.03,4.0,624,1,0
24.0,0,1,4,95091.0,1,2,19500.0,1,0,0,0,0,0,15.31,0.21,4.0,630,0,1
25.0,0,1,4,94518.0,2,2,8000.0,1,0,0,0,0,0,16.0,0.08,2.0,695,0,1
23.0,0,1,6,109321.0,0,2,12000.0,0,1,0,0,0,0,12.18,0.11,4.0,680,1,0
23.0,1,0,4,109222.0,2,2,6000.0,0,0,0,0,1,0,11.89,0.05,4.0,688,1,0
23.0,1,0,0,108894.0,0,2,15000.0,0,1,0,0,0,0,16.32,0.14,2.0,623,0,0
24.0,1,0,0,108661.0,0,2,5000.0,0,0,1,0,0,0,8.0,0.05,4.0,648,1,0
25.0,1,0,4,108842.0,3,2,25000.0,0,0,0,0,0,1,10.39,0.23,3.0,662,0,0
25.0,1,0,4,43283.0,5,0,2700.0,0,1,0,0,0,0,7.88,0.06,2.0,659,1,0
22.0,0,1,0,95068.0,0,2,11000.0,1,0,0,0,0,0,17.99,0.12,3.0,643,0,1
22.0,1,0,4,110410.0,2,2,13200.0,0,1,0,0,0,0,14.79,0.12,4.0,644,0,0
26.0,0,1,4,23110.0,0,0,2675.0,0,0,0,0,1,0,9.91,0.12,4.0,606,1,0
24.0,0,1,2,109978.0,3,2,2400.0,1,0,0,0,0,0,9.91,0.02,4.0,613,0,0
23.0,0,1,0,110389.0,2,2,10000.0,0,0,0,0,0,1,16.32,0.09,3.0,619,0,0
23.0,0,1,0,110245.0,1,2,8000.0,0,0,0,0,0,1,17.19,0.07,4.0,644,0,0
21.0,1,0,6,42745.0,0,5,11000.0,0,0,0,1,0,0,7.88,0.26,2.0,587,1,0
21.0,0,1,4,33082.0,0,0,2600.0,0,0,0,0,1,0,13.22,0.08,2.0,671,1,0
25.0,1,0,4,96227.0,3,2,11200.0,0,0,0,0,1,0,14.79,0.12,3.0,597,0,1
25.0,0,1,0,110707.0,3,2,6000.0,0,0,0,0,1,0,7.68,0.05,4.0,658,1,0
22.0,1,0,4,42857.0,4,5,13200.0,0,0,0,0,0,1,13.48,0.31,3.0,704,1,0
26.0,1,0,6,42751.0,2,5,4175.0,0,0,0,0,0,1,7.74,0.1,4.0,611,1,0
24.0,1,0,2,70029.0,0,0,2525.0,1,0,0,0,0,0,11.01,0.04,4.0,580,1,0
22.0,0,1,6,42622.0,0,5,5000.0,0,0,0,1,0,0,11.14,0.12,2.0,551,1,0
26.0,0,1,2,82087.0,5,2,25000.0,0,0,0,1,0,0,15.65,0.3,2.0,633,0,1
22.0,0,1,2,18765.0,0,0,2500.0,0,0,0,0,1,0,11.01,0.13,2.0,596,0,1
24.0,1,0,2,111382.0,3,5,7200.0,0,0,0,1,0,0,9.88,0.06,2.0,691,0,0
23.0,0,1,0,111108.0,0,2,15000.0,0,0,0,0,1,0,11.26,0.14,2.0,518,1,0
23.0,0,1,0,111054.0,2,2,12950.0,0,1,0,0,0,0,9.96,0.12,2.0,681,0,0
23.0,1,0,0,111380.0,1,2,24250.0,0,0,0,0,0,1,11.12,0.22,4.0,617,0,0
26.0,1,0,2,97186.0,4,2,10000.0,0,0,0,0,1,0,11.01,0.1,2.0,670,0,1
26.0,1,0,4,112054.0,3,2,14500.0,0,0,0,1,0,0,7.88,0.13,4.0,695,0,0
26.0,1,0,0,57399.0,3,0,12500.0,0,1,0,0,0,0,11.86,0.22,3.0,573,1,0
25.0,1,0,4,112108.0,2,2,1500.0,0,0,0,0,0,1,14.65,0.01,2.0,616,1,0
24.0,0,1,4,42799.0,2,5,1700.0,0,0,0,0,0,1,10.38,0.04,2.0,672,0,0
25.0,1,0,2,112670.0,5,2,12000.0,0,0,0,0,0,1,16.77,0.11,4.0,659,0,0
26.0,0,1,6,62260.0,3,0,12500.0,1,0,0,0,0,0,14.18,0.2,4.0,673,0,1
24.0,1,0,4,42473.0,2,5,2000.0,0,1,0,0,0,0,11.71,0.05,3.0,667,0,0
25.0,0,1,2,73029.0,0,0,12500.0,0,1,0,0,0,0,11.89,0.17,2.0,682,1,0
22.0,1,0,0,79447.0,3,0,12500.0,0,1,0,0,0,0,6.91,0.16,2.0,697,1,0
23.0,0,1,2,112610.0,4,5,10000.0,0,0,0,0,0,1,9.88,0.09,3.0,644,1,0
24.0,0,1,2,88486.0,3,0,12500.0,1,0,0,0,0,0,6.0,0.14,2.0,693,0,1
22.0,1,0,2,112804.0,0,2,7500.0,0,0,0,0,0,1,11.01,0.07,4.0,550,1,0
22.0,0,1,2,112859.0,0,2,7000.0,0,0,0,0,1,0,9.63,0.06,2.0,674,1,0
26.0,1,0,6,113149.0,5,2,6250.0,0,0,0,0,0,1,14.83,0.06,3.0,700,1,0
24.0,1,0,2,113464.0,0,2,3600.0,0,0,0,1,0,0,5.42,0.03,2.0,500,1,0
25.0,0,1,4,113069.0,2,2,20000.0,1,0,0,0,0,0,10.62,0.18,3.0,470,1,0
22.0,1,0,0,63521.0,3,0,12750.0,0,0,0,1,0,0,18.25,0.2,4.0,595,0,1
23.0,0,1,2,46884.0,2,0,12800.0,1,0,0,0,0,0,8.9,0.27,4.0,689,0,1
23.0,0,1,4,48588.0,4,0,12800.0,0,1,0,0,0,0,16.0,0.26,3.0,629,0,1
22.0,0,1,2,51286.0,0,0,12800.0,0,0,0,0,0,1,15.21,0.25,2.0,664,0,1
22.0,1,0,4,114255.0,1,2,2400.0,0,1,0,0,0,0,10.59,0.02,4.0,621,1,0
23.0,0,1,6,70663.0,3,0,12800.0,0,0,0,1,0,0,12.42,0.18,2.0,696,0,0
26.0,1,0,0,115019.0,3,2,14000.0,1,0,0,0,0,0,6.03,0.12,4.0,677,1,0
23.0,0,1,2,77586.0,0,0,12800.0,0,1,0,0,0,0,14.35,0.16,4.0,598,0,0
24.0,1,0,2,94100.0,0,0,12800.0,0,0,0,1,0,0,11.01,0.14,4.0,527,1,0
24.0,0,1,6,115007.0,0,2,7450.0,0,0,0,0,1,0,12.69,0.06,4.0,658,1,0
26.0,0,1,10,43449.0,1,0,12875.0,0,0,0,1,0,0,11.01,0.3,2.0,582,0,1
22.0,0,1,0,114994.0,1,2,7200.0,1,0,0,0,0,0,11.49,0.06,2.0,577,1,0
22.0,1,0,0,60937.0,0,0,13000.0,0,0,0,1,0,0,12.23,0.21,3.0,633,0,0
23.0,1,0,6,115033.0,3,2,12000.0,0,0,0,0,0,1,11.99,0.1,3.0,684,0,0
24.0,1,0,4,115044.0,4,2,35000.0,1,0,0,0,0,0,11.99,0.3,2.0,620,1,0
23.0,1,0,4,114997.0,0,2,9950.0,0,0,0,1,0,0,8.49,0.09,4.0,625,1,0
24.0,0,1,0,114696.0,5,5,10000.0,0,0,1,0,0,0,15.23,0.09,3.0,593,1,0
22.0,1,0,2,41330.0,0,5,12000.0,0,0,0,0,1,0,13.06,0.29,4.0,652,1,0
23.0,0,1,4,41180.0,1,5,4000.0,0,0,0,0,0,1,5.79,0.1,4.0,694,1,0
21.0,1,0,6,41456.0,0,5,9600.0,0,0,0,0,1,0,13.98,0.23,4.0,715,1,0
24.0,0,1,6,41190.0,0,5,2500.0,0,0,0,0,0,1,6.39,0.06,3.0,669,1,0
24.0,0,1,2,114985.0,6,5,25000.0,0,1,0,0,0,0,16.32,0.22,3.0,645,0,0
22.0,0,1,6,114914.0,0,2,12000.0,0,0,0,1,0,0,7.51,0.1,3.0,594,0,0
21.0,0,1,6,114698.0,1,2,15000.0,0,0,0,0,0,1,11.01,0.13,2.0,706,0,0
23.0,0,1,0,114830.0,1,2,15000.0,0,1,0,0,0,0,12.73,0.13,4.0,615,1,0
23.0,0,1,4,114924.0,3,5,10900.0,0,1,0,0,0,0,7.74,0.09,4.0,601,1,0
26.0,0,1,0,114814.0,5,5,8000.0,0,1,0,0,0,0,11.01,0.07,2.0,683,1,0
21.0,0,1,2,101006.0,0,2,15000.0,0,0,0,0,1,0,12.84,0.15,4.0,575,0,1
23.0,1,0,6,40862.0,0,5,5000.0,0,1,0,0,0,0,8.59,0.12,4.0,697,1,0
25.0,1,0,4,101100.0,2,0,13000.0,0,0,0,0,1,0,11.71,0.13,3.0,526,1,0
21.0,0,1,4,100880.0,2,2,10000.0,1,0,0,0,0,0,15.28,0.1,4.0,648,0,1
23.0,1,0,4,108937.0,1,0,13000.0,1,0,0,0,0,0,12.73,0.12,2.0,558,1,0
25.0,1,0,0,115024.0,3,2,18000.0,0,0,0,0,1,0,14.72,0.16,4.0,507,1,0
26.0,0,1,2,84951.0,1,0,13000.0,0,0,0,1,0,0,14.42,0.15,2.0,554,0,1
24.0,0,1,2,109387.0,3,0,13000.0,0,0,0,1,0,0,12.69,0.12,4.0,587,0,1
25.0,0,1,0,115980.0,0,2,21000.0,0,0,1,0,0,0,14.65,0.18,3.0,629,1,0
22.0,0,1,0,116091.0,0,2,5500.0,0,1,0,0,0,0,12.69,0.05,3.0,641,1,0
23.0,1,0,4,115808.0,1,2,1500.0,0,0,0,0,1,0,6.62,0.01,3.0,688,1,0
25.0,1,0,6,82635.0,6,0,13600.0,1,0,0,0,0,0,10.0,0.16,3.0,592,0,0
25.0,1,0,4,88800.0,7,0,13600.0,0,0,0,0,1,0,11.99,0.15,2.0,620,0,0
23.0,0,1,4,103036.0,0,0,13600.0,0,0,0,0,1,0,6.03,0.13,3.0,678,0,0
26.0,0,1,4,78751.0,3,0,13625.0,0,0,0,1,0,0,11.01,0.17,3.0,608,1,0
21.0,0,1,2,40477.0,0,5,11000.0,0,1,0,0,0,0,13.11,0.27,3.0,686,1,0
26.0,0,1,2,116338.0,2,2,20000.0,0,0,0,1,0,0,11.11,0.17,4.0,621,1,0
23.0,0,1,6,115932.0,3,2,20000.0,0,0,0,0,0,1,11.11,0.17,2.0,668,0,0
22.0,0,1,0,116122.0,0,2,12000.0,0,1,0,0,0,0,11.01,0.1,3.0,625,0,0
22.0,1,0,4,115708.0,0,2,20000.0,0,1,0,0,0,0,7.88,0.17,3.0,635,0,0
23.0,0,1,0,40325.0,4,5,8000.0,0,0,0,0,0,1,7.29,0.2,3.0,453,1,0
24.0,1,0,2,39955.0,0,5,4200.0,0,1,0,0,0,0,7.29,0.11,2.0,610,1,0
25.0,1,0,0,116369.0,4,5,4000.0,0,1,0,0,0,0,9.88,0.03,3.0,521,1,0
23.0,1,0,4,39944.0,1,5,5000.0,0,0,0,0,0,1,13.99,0.13,3.0,597,1,0
26.0,0,1,0,141961.0,6,0,13800.0,0,0,0,0,0,1,7.49,0.1,3.0,597,1,0
21.0,0,1,4,116314.0,0,5,7000.0,0,1,0,0,0,0,12.53,0.06,4.0,658,0,0
22.0,0,1,0,116099.0,0,2,11400.0,0,1,0,0,0,0,13.04,0.1,2.0,476,1,0
23.0,1,0,4,116476.0,1,2,25200.0,0,1,0,0,0,0,15.65,0.22,2.0,598,0,0
24.0,0,1,2,116992.0,0,2,14000.0,0,1,0,0,0,0,17.19,0.12,4.0,655,1,0
23.0,1,0,4,117847.0,3,2,12000.0,0,1,0,0,0,0,9.91,0.1,2.0,598,0,0
22.0,0,1,6,117871.0,0,2,5000.0,0,0,0,0,1,0,6.99,0.04,4.0,664,0,0
23.0,1,0,0,57218.0,2,0,14000.0,0,1,0,0,0,0,10.37,0.24,3.0,528,1,0
22.0,1,0,0,117363.0,0,2,12975.0,0,1,0,0,0,0,6.91,0.11,4.0,522,1,0
25.0,0,1,2,117363.0,5,2,25000.0,0,0,1,0,0,0,14.59,0.21,2.0,577,1,0
26.0,1,0,2,54109.0,6,0,14000.0,1,0,0,0,0,0,14.83,0.26,2.0,536,0,1
26.0,1,0,6,118146.0,2,5,10000.0,0,0,1,0,0,0,5.99,0.08,2.0,670,0,0
25.0,0,1,2,118055.0,5,2,8000.0,0,0,0,0,1,0,7.49,0.07,2.0,650,1,0
23.0,0,1,4,63735.0,0,0,14000.0,0,1,0,0,0,0,6.91,0.22,3.0,599,1,0
24.0,1,0,6,118311.0,2,2,10000.0,0,0,1,0,0,0,11.71,0.08,3.0,604,0,0
22.0,1,0,6,39399.0,0,5,3000.0,0,0,0,1,0,0,6.99,0.08,4.0,653,1,0
25.0,1,0,2,65775.0,2,0,14000.0,0,0,0,0,1,0,10.99,0.21,4.0,669,0,0
23.0,0,1,2,118701.0,4,2,10000.0,0,0,0,0,0,1,11.01,0.08,4.0,648,1,0
24.0,0,1,0,104157.0,2,2,20000.0,0,0,0,0,1,0,10.99,0.19,4.0,657,0,1
24.0,0,1,2,118576.0,0,2,25000.0,0,0,0,1,0,0,11.83,0.21,3.0,602,1,0
23.0,0,1,2,118792.0,0,2,20000.0,1,0,0,0,0,0,13.57,0.17,4.0,583,1,0
23.0,0,1,4,66723.0,0,0,14000.0,0,0,0,0,0,1,11.66,0.21,3.0,679,0,0
23.0,0,1,4,118603.0,1,2,9400.0,0,1,0,0,0,0,6.62,0.08,3.0,647,1,0
